ID	class	tweet
	negative	Think I'm going to bed. Goodniight. I hate this 
	negative	@riancurtis  i'm here, friend, and i love you.
	negative	@kariajay  All this time you didn't notice I was gone...just needed DB2 is it??
	negative	@aaronrva is in the bathroom and i have to pee!    
	negative	@ashleyskyy but I wanted a margarita too! 
	negative	@KourtneyKardash yup night workouts r the worst but unfortunetly my work schedule only allows me to go at night  its tough!
	negative	Just called Hillsong again - they said they couldn't tell me where I was on the waiting list - I don't know if it's looking so good 
	negative	has 0g of milky bar left, and around 200ml of coke 
	negative	@jokerrrr It stillllll hasn't arrived 
	negative	Mraow, I feel like dancing, but first art school wants to rape me some more. 
	negative	@karenucol ah! I bet it does I've been like craving to play softball or basketball !!! But I have noo time 
	negative	Is terrified she accidentally deleted a reference in her management assignment and hopes she doesnt get in trouble when she gets back 
	negative	amazon s3 plugin not worked in my website . it need PHP 5 . but my hosting provider has only PHP 4.4  . very sad.
	negative	Argh! I was suuuper sleepy an hour ago, now I'm wide awake.  Hope I don't stay up all night. :-/
	negative	@austinhill I wish I was!  Sold out   If you have some time let me know, I would love to hear more about what you are up to!
	negative	Just watched tropic thunder. Dreading tomorrow 
	negative	@qweendassah no...he's still miss'n... 
	negative	ChiefDelphi is down 
	negative	http://twitpic.com/2y2wr - according to my bro, our new puppy had a poo fight and was covered in poop  (picture stolen from him)
	negative	playing game at home! my new boss didn't call me yet... 
	negative	Su yin Huen tweeted I feel unbearable guilt. I made my staff cry  http://tinyurl.com/cw2l9t
	negative	Poor Joshy is sick???   those damn tejanos!
	negative	My thoughts are with Sandra Cantu's family at this difficult and sad time 
	negative	@FranzGlaus I know, just wanted to let everybody know what was happening  
	negative	Michigan who?  I don't know them.                   *sigh*   Shameful!
	negative	i have to fill two hours 
	negative	@alicayaba so cuuute! hey, i miss you na!  its not the same not seeing you girls everyday 
	negative	@JonathanRKnight Oh! Did I mention it? &quot
	negative	throat is closing up and i had some string cheese. not a good idea 
	negative	Aww, Sandra Cantu is found dead in a suitcase  Missing children stories never seem to go good. Poor family.
	negative	wishing i was home underneath my covers 
	negative	walking home from school drains all my energy 
	negative	@ridley1013 I agree. The shapeshifting is a copout. I was so excited for Angela's ep, I thought it was this week.  Noah was awesome tho!
	negative	@SaveTheStrib Dang! I would have done this if I knew it was there earlier.  Any other outings planned?
	negative	I wish I was better at writing. It's taking me so long to write this paper. 
	negative	..and of course... I have access to my Halo 3 Mythic Map Pack re-download.. but bad news.. not the Legendary Map Pack... ugh.. 600MS... 
	negative	@vene2ia ...not yet unfortunately, another few weeks I've been told  How are you? I've been a little bit busy with my latest project.
	negative	@thecoolestout Ha the sun's already gone 
	negative	day 2. a lot harder than day 1. let's see how day 3 goes tomorrow. 
	negative	My man crush Jake Peavy let me down  #gayforpeavy
	negative	@trishzw megafast trip, you have time during day tom/weds? Or, you going out tonight? Want to see you bad. Tried to warn you, tech fail 
	negative	michigan state you make me sad 
	negative	omg. my mouth is in so much pain  i just wanna sleep untill its time to take my braces off.
	negative	getting annoyed easily today  &gt
	negative	@MizzChievouz Hey girl. The site is back.  Girlyvue is back and they have even more videos. 
	negative	@a5hleyf i'm spending time with my grandma early tomorrow and i can't leave skittles by herself. 
	negative	just got home from watching Michigan State get tromped!   
	negative	Oh jew-bus! Two years worth of classes' work is ALOT to organize &gt
	negative	@griffmiester no exchanging for me, my laptop hasn't arrived 
	negative	@hyperbets i hope this doesn't last too long.  i feel miserable!
	negative	@rcompo RACHEL! hang outage is neccessary - i was gonna be home this wekend but dumb folk make me work   so im free F and Sat until 4...
	negative	@TheLeagueSF Not Fun &amp
	negative	@amber_benson  my hubby (for some reason) thinks it's more important he has a good spot for red carpet for the Trek Movie Premiere. Sod!
	negative	I swear no matter how long I've been getting up at 5am, it never gets any easier. Man my eyes hurts wah 
	negative	@Jeffree_Star Jeffree! How do you keep your hair one color? My PERMANENT dye fades within the week 
	negative	@otakusecret my reaction too  whoa, didn't see that coming
	negative	still sick. feeling a bit better, got some new medicine.... hope I feel good after a night of sleep. ohh, and it's suppose to snow! WTF! 
	negative	@Dangerm0use I think maybe you should get a couple more hours of sleep, hon. How productive can you be right now if ur dog tired? I worry 
	negative	@maddyVA Thanks a lot. Learned a lot of new words but didn't find what I was looking for. 
	negative	Wish I had all the XBLM downloads all on the gamertag 'Hitokyri'. This 5 gamertag thing is nonsense... and I'm tired of it 
	negative	New Testament Test at 9:30 am   
	negative	@ScoutBuck tons no hay Troll? ahhhh 
	negative	stupid movies we watched... mirrors ugggggh... stooopeeed!!! rip off! 
	negative	http://twitpic.com/2y2yi - I love you, Buck. 
	negative	last one!!! but still not done!!! 
	negative	homework.... 
	negative	I don't understand why things get taken away. I didn't have enough time with him its unfair. I want him back!! He was like my baby 
	negative	Scratch that: du in heif (two in a half) cookies. My tum just can't take anymore shoog. Poots 
	negative	@cococourtney i was just listening to the sweets for the first time in forever! i miss them so much  can we go to chi town for visits plz?
	negative	Geez what a busy afternoon. Meetings, emails, meetings and email and more meetings. 6pm and the day is still going! Ah its dark and 
	negative	DANG!!! ANOTHER SPRING BREAK!!!  HOW COOL IS THAT???  TOO BAD I HAVE TO WORK ALL WEEK  OH WELL, MORE MONEY FOR A PHONE.  ttyl EVERBODY!!!
	negative	@Sara_Kate Im afraid too  ( ur reply about uni from ages ago
	negative	feeling down 
	negative	@CarVin1 lol they are some emotional ass men!! Omg all this late night eating.. Both of us are broke 
	negative	@nick_carter Aww Nick!! I like your hair longer, why did you cut it off?  Break. My. Heart.
	negative	 wonder if Jon lost the net
	negative	Wow. The most depressing thing in the world is losing a video that you've created in a matter of seconds.  #FML
	negative	@nchokkan https://www.mycomicshop.com/search?TID=395031 But all says not in stock 
	negative	@Poohpot lmao im sorry poohpot i ate it all! 
	negative	Any chance  Softbelly (for @MTUB) isn't loud? 
	negative	Time to move my posterior  and lose some fat. My articulation are creaking so no more running  but I�m drool for some swimming
	negative	listening to nathan cry.... 
	negative	today sucked. I'm gonna die without chris and callum!  wahhh!
	negative	STOU site not update, no info about 2/2552 exam, and open course, I must wait for mail notices and doc. um... 
	negative	@ohsbrat30...I'm sorry. I'm feeling kinda yucky myself. 5am is going to come too quick 
	negative	is in love with scrappy and is missin him already 
	negative	wants to hear @seblefebvre 's song but myspace is messing with me 
	negative	Bad news was Dad has cancer and is dying   Good news new business started and  I am now a life coach practising holistic weight management
	negative	@duchess_rebecca Man... intervention is soo sad 
	negative	HELP! I need a new boyfriend... I'm stuck in a rut 
	negative	I feel like a complete idiot. I'm the only one who doesn't get how this shit works  help me 
	negative	Saw an ad on Craigslist for a casting call for a female host on G4. I was totally psyched! But realized it was a hoax 
	negative	Pepperoni rolls in L.A.?: I called Valentino's - they said that they had sausage rolls but no pepperoni rolls  http://tinyurl.com/cec5ka
	negative	@soillodge yes, it will be. it's only Monday 
	negative	i want the new GG episode already 
	negative	I miss watching Rocko's Modern Life. 
	negative	RIP Sandra....its so sad    how can someone do something like that??
	negative	Keeping my fingers crossed for my buddy    He is not feeling well.
	negative	Wait should I eat?? Or be skinny for vegas!! I'm hungry! 
	negative	@Marge_Inovera I tried tweetdeck once and I hated it with a passion. Or it hated me, I'm not sure... 
	negative	@benackerman BTW my iPhone is acting funny, dying quickly and freezing and BS.  I'm not admitting anything, just sayin 
	negative	Sitting here wondering why &quot
	negative	@bananaface IM SORRY I GOT YOU SICK.  lol. going to bed too. NIGHT!
	negative	@carolrainbow no Internet at home, have to drive into Ox to use Internet because of builders! 
	negative	@Steve_Buscemi the weather in Canada is freezing 
	negative	twiggassssssss I been out of range all day  I'm back now and hopefully for good.
	negative	@danadearmond 
	negative	anyone who reads this pray for my Grandma. She's in pain 
	negative	#3 woke up and was having an accident - &quot
	negative	Home from Franklin street, I almost jumped over a fire. Someone kicked it before I could.  Jenny lost her shoe.
	negative	@johnnybeane hey! you just changed your default. 
	negative	Finally gave in and was bored enough to start this thing. I think the 140 is going to be a problem for me tho.  its like a myspace status.
	negative	@ellievolia If oooonly we were really so lucky, eh? And awh  Definitely too early for work.
	negative	buttload of homework! 
	negative	needs another copy of visual studio 2008 
	negative	why to we, the only school in the world, be in this week.My school is silly  anyway... look on the bright side. When i'm off, u will be in
	negative	omg i've an economics test. and i dont know all the things i have to know and omg im gonna fail 
	negative	@robcthegeek Once upon a time Hundred Islands was the pride of Philippine tourism, but coral/clam/rare fish poaching did it in. Kinda sad 
	negative	@Henkuyinepu yeah, apparently i have really bad taste 
	negative	@hummiemd I KNOW! I was really surprised since everyone recommends them on youtube.  I have to call them tomorrow and figure it all out.
	negative	Waiting at the airport for my ride while I get harassed by 2 men trying to sell me ugly hats.. Why me?!  I just want to sleep..
